Company ID,Creative,Email Sent Date
804697,Default Creative,01-Apr-18
753751,Default Creative,01-Apr-18
800117,Default Creative,01-Apr-18
324476,Default Creative,01-Apr-18
474439,Default Creative,01-Apr-18
376658,Default Creative,01-Apr-18
371467,Default Creative,01-Apr-18
590515,Default Creative,01-Apr-18
545352,Default Creative,01-Apr-18
171729,Default Creative,01-Apr-18
947692,Default Creative,01-Apr-18
153514,Default Creative,01-Apr-18
794258,Default Creative,01-Apr-18
639911,Default Creative,01-Apr-18
937517,Default Creative,01-Apr-18
701129,Default Creative,01-Apr-18
987558,Default Creative,01-Apr-18
317735,Default Creative,01-Apr-18
587137,Default Creative,01-Apr-18
803884,Default Creative,01-Apr-18
8449,Default Creative,01-Apr-18
543649,Default Creative,01-Apr-18
129534,Default Creative,01-Apr-18
695289,Default Creative,01-Apr-18
762874,Default Creative,01-Apr-18
197699,Default Creative,01-Apr-18
223191,Default Creative,01-Apr-18
252728,Default Creative,01-Apr-18
938893,Default Creative,01-Apr-18
701395,Default Creative,01-Apr-18
388644,Default Creative,01-Apr-18
508078,Default Creative,01-Apr-18
595939,Default Creative,01-Apr-18
64237,Default Creative,01-Apr-18
131926,Default Creative,01-Apr-18
906707,Default Creative,01-Apr-18
181826,Default Creative,01-Apr-18
235805,Default Creative,01-Apr-18
814567,Default Creative,01-Apr-18
283638,Default Creative,01-Apr-18
146328,Default Creative,01-Apr-18
263421,Default Creative,01-Apr-18
499978,Default Creative,01-Apr-18
967507,Default Creative,01-Apr-18
742770,Default Creative,01-Apr-18
722006,Default Creative,01-Apr-18
971920,Default Creative,01-Apr-18
925139,Default Creative,01-Apr-18
903828,Default Creative,01-Apr-18
749631,Default Creative,01-Apr-18
825983,Default Creative,01-Apr-18
55654,Default Creative,01-Apr-18
331849,Default Creative,01-Apr-18
703919,Default Creative,01-Apr-18
35225,Default Creative,01-Apr-18
650337,Default Creative,01-Apr-18
160713,Default Creative,01-Apr-18
943312,Default Creative,01-Apr-18
334875,Default Creative,01-Apr-18
133632,Default Creative,01-Apr-18
415214,Default Creative,01-Apr-18
740719,Default Creative,01-Apr-18
712365,Default Creative,01-Apr-18
844051,Default Creative,01-Apr-18
580562,Default Creative,01-Apr-18
401431,Default Creative,01-Apr-18
484030,Default Creative,01-Apr-18
417135,Default Creative,01-Apr-18
750092,Default Creative,01-Apr-18
174566,Default Creative,01-Apr-18
56361,Default Creative,01-Apr-18
38007,Default Creative,01-Apr-18
242365,Default Creative,01-Apr-18
526562,Default Creative,01-Apr-18
570556,Default Creative,01-Apr-18
786005,Default Creative,01-Apr-18
683252,Default Creative,01-Apr-18
80542,Default Creative,01-Apr-18
30956,Default Creative,01-Apr-18
396840,Default Creative,01-Apr-18
824865,Default Creative,01-Apr-18
497051,Default Creative,01-Apr-18
10123,Default Creative,01-Apr-18
311294,Default Creative,01-Apr-18
118396,Default Creative,01-Apr-18
144500,Default Creative,01-Apr-18
561344,Default Creative,01-Apr-18
257384,Default Creative,01-Apr-18
804162,Default Creative,01-Apr-18
683372,Default Creative,01-Apr-18
9975,Default Creative,01-Apr-18
608339,Default Creative,01-Apr-18
568655,Default Creative,01-Apr-18
981049,Default Creative,01-Apr-18
307263,Default Creative,01-Apr-18
62926,Default Creative,01-Apr-18
494817,Default Creative,01-Apr-18
928819,Default Creative,01-Apr-18
1011,Default Creative,01-Apr-18
224122,Default Creative,01-Apr-18
237856,Default Creative,01-Apr-18
495835,Default Creative,01-Apr-18
255712,Default Creative,01-Apr-18
108617,Default Creative,01-Apr-18
178869,Default Creative,01-Apr-18
864732,Default Creative,01-Apr-18
432320,Default Creative,01-Apr-18
893565,Default Creative,01-Apr-18
471495,Default Creative,01-Apr-18
168155,Default Creative,01-Apr-18
727849,Default Creative,01-Apr-18
363447,Default Creative,01-Apr-18
425452,Default Creative,01-Apr-18
209248,Default Creative,01-Apr-18
788060,Default Creative,01-Apr-18
180609,Default Creative,01-Apr-18
919092,Default Creative,01-Apr-18
115857,Default Creative,01-Apr-18
564468,Default Creative,01-Apr-18
666759,Default Creative,01-Apr-18
5796,Default Creative,01-Apr-18
378506,Default Creative,01-Apr-18
344647,Default Creative,01-Apr-18
109152,Default Creative,01-Apr-18
74813,Default Creative,01-Apr-18
41515,Default Creative,01-Apr-18
780223,Default Creative,01-Apr-18
702868,Default Creative,01-Apr-18
137872,Default Creative,01-Apr-18
1668,Default Creative,01-Apr-18
335028,Default Creative,01-Apr-18
621628,Default Creative,01-Apr-18
17028,Default Creative,01-Apr-18
547780,Default Creative,01-Apr-18
8964,Default Creative,01-Apr-18
824503,Default Creative,01-Apr-18
499305,Default Creative,01-Apr-18
512437,Default Creative,01-Apr-18
63492,Default Creative,01-Apr-18
229557,Default Creative,01-Apr-18
109330,Default Creative,01-Apr-18
982027,Default Creative,01-Apr-18
139641,Default Creative,01-Apr-18
649205,Default Creative,01-Apr-18
768825,Default Creative,01-Apr-18
734895,Default Creative,01-Apr-18
930610,Default Creative,01-Apr-18
805245,Default Creative,01-Apr-18
351954,Default Creative,01-Apr-18
729663,Default Creative,01-Apr-18
74699,Default Creative,01-Apr-18
897923,Default Creative,01-Apr-18
334365,Default Creative,01-Apr-18
872129,Default Creative,01-Apr-18
678488,Default Creative,01-Apr-18
919806,Default Creative,01-Apr-18
478700,Default Creative,01-Apr-18
783957,Default Creative,01-Apr-18
615972,Default Creative,01-Apr-18
98453,Default Creative,01-Apr-18
149784,Default Creative,01-Apr-18
384088,Default Creative,01-Apr-18
575392,Default Creative,01-Apr-18
297031,Default Creative,01-Apr-18
984860,Default Creative,01-Apr-18
978719,Default Creative,01-Apr-18
804818,Default Creative,01-Apr-18
109487,Default Creative,01-Apr-18
937503,Default Creative,01-Apr-18
594744,Default Creative,01-Apr-18
690885,Default Creative,01-Apr-18
270966,Default Creative,01-Apr-18
485187,Default Creative,01-Apr-18
523084,Default Creative,01-Apr-18
991383,Default Creative,01-Apr-18
850471,Default Creative,01-Apr-18
950514,Default Creative,01-Apr-18
250465,Default Creative,01-Apr-18
326624,Default Creative,01-Apr-18
227002,Default Creative,01-Apr-18
782316,Default Creative,01-Apr-18
118592,Default Creative,01-Apr-18
401654,Default Creative,01-Apr-18
690007,Default Creative,01-Apr-18
857436,Default Creative,01-Apr-18
87009,Default Creative,01-Apr-18
289972,Default Creative,01-Apr-18
407685,Default Creative,01-Apr-18
142041,Default Creative,01-Apr-18
334685,Default Creative,01-Apr-18
248680,Default Creative,01-Apr-18
189748,Default Creative,01-Apr-18
690212,Default Creative,01-Apr-18
843568,Default Creative,01-Apr-18
29898,Default Creative,01-Apr-18
116463,Default Creative,01-Apr-18
109573,Default Creative,01-Apr-18
304646,Default Creative,01-Apr-18
951982,Default Creative,01-Apr-18
357057,Default Creative,01-Apr-18
821589,Default Creative,01-Apr-18
764371,Default Creative,01-Apr-18
312617,Default Creative,01-Apr-18
922322,Default Creative,01-Apr-18
741816,Default Creative,01-Apr-18
164967,Default Creative,01-Apr-18
139295,Default Creative,01-Apr-18
440222,Default Creative,01-Apr-18
879773,Default Creative,01-Apr-18
62023,Default Creative,01-Apr-18
264109,Default Creative,01-Apr-18
900304,Default Creative,01-Apr-18
674058,Default Creative,01-Apr-18
38687,Default Creative,01-Apr-18
336226,Default Creative,01-Apr-18
422115,Default Creative,01-Apr-18
509603,Default Creative,01-Apr-18
773793,Default Creative,01-Apr-18
894156,Default Creative,01-Apr-18
684314,Default Creative,01-Apr-18
912238,Default Creative,01-Apr-18
215986,Default Creative,01-Apr-18
553098,Default Creative,01-Apr-18
770314,Default Creative,01-Apr-18
801899,Default Creative,01-Apr-18
109271,Default Creative,01-Apr-18
579597,Default Creative,01-Apr-18
410719,Default Creative,01-Apr-18
151718,Default Creative,01-Apr-18
493360,Default Creative,01-Apr-18
269531,Default Creative,01-Apr-18
524746,Default Creative,01-Apr-18
818459,Default Creative,01-Apr-18
204421,Default Creative,01-Apr-18
373739,Default Creative,01-Apr-18
958036,Default Creative,01-Apr-18
291304,Default Creative,01-Apr-18
557521,Default Creative,01-Apr-18
172337,Default Creative,01-Apr-18
30973,Default Creative,01-Apr-18
308893,Default Creative,01-Apr-18
179257,Default Creative,01-Apr-18
35436,Default Creative,01-Apr-18
716889,Default Creative,01-Apr-18
706401,Default Creative,01-Apr-18
726522,Default Creative,01-Apr-18
494495,Default Creative,01-Apr-18
252057,Default Creative,01-Apr-18
607622,Default Creative,01-Apr-18
93842,Default Creative,01-Apr-18
454597,Default Creative,01-Apr-18
763921,Default Creative,01-Apr-18
726306,Default Creative,01-Apr-18
607896,Default Creative,01-Apr-18
470552,Default Creative,01-Apr-18
858114,Default Creative,01-Apr-18
994873,Default Creative,01-Apr-18
105973,Default Creative,01-Apr-18
799282,Default Creative,01-Apr-18
572172,Default Creative,01-Apr-18
797321,Default Creative,01-Apr-18
449969,Default Creative,01-Apr-18
723962,Default Creative,01-Apr-18
373001,Default Creative,01-Apr-18
498933,Default Creative,01-Apr-18
282938,Default Creative,01-Apr-18
623774,Default Creative,01-Apr-18
302714,Default Creative,01-Apr-18
674871,Default Creative,01-Apr-18
160804,Default Creative,01-Apr-18
55149,Default Creative,01-Apr-18
836201,Default Creative,01-Apr-18
993200,Default Creative,01-Apr-18
879510,Default Creative,01-Apr-18
898074,Default Creative,01-Apr-18
287970,Default Creative,01-Apr-18
153321,Default Creative,01-Apr-18
525236,Default Creative,01-Apr-18
390596,Default Creative,01-Apr-18
422649,Default Creative,01-Apr-18
313483,Default Creative,01-Apr-18
859137,Default Creative,01-Apr-18
383990,Default Creative,01-Apr-18
742779,Default Creative,01-Apr-18
190688,Default Creative,01-Apr-18
275014,Default Creative,01-Apr-18
588153,Default Creative,01-Apr-18
336955,Default Creative,01-Apr-18
687439,Default Creative,01-Apr-18
31084,Default Creative,01-Apr-18
27033,Default Creative,01-Apr-18
766044,Default Creative,01-Apr-18
782196,Default Creative,01-Apr-18
877374,Default Creative,01-Apr-18
217797,Default Creative,01-Apr-18
887307,Default Creative,01-Apr-18
868895,Default Creative,01-Apr-18
812002,Default Creative,01-Apr-18
679092,Default Creative,01-Apr-18
875090,Default Creative,01-Apr-18
904216,Default Creative,01-Apr-18
934001,Default Creative,01-Apr-18
351539,Default Creative,01-Apr-18
892226,Default Creative,01-Apr-18
344162,Default Creative,01-Apr-18
966363,Default Creative,01-Apr-18
368377,Default Creative,01-Apr-18
807070,Default Creative,01-Apr-18
238309,Default Creative,01-Apr-18
241013,Default Creative,01-Apr-18
47590,Default Creative,01-Apr-18
854422,Default Creative,01-Apr-18
377258,Default Creative,01-Apr-18
939945,Default Creative,01-Apr-18
48374,Default Creative,01-Apr-18
792292,Default Creative,01-Apr-18
245449,Default Creative,01-Apr-18
391666,Default Creative,01-Apr-18
823525,Default Creative,01-Apr-18
837890,Default Creative,01-Apr-18
568223,Default Creative,01-Apr-18
563002,Default Creative,01-Apr-18
804005,Default Creative,01-Apr-18
20653,Default Creative,01-Apr-18
688841,Default Creative,01-Apr-18
226001,Default Creative,01-Apr-18
166095,Default Creative,01-Apr-18
427644,Default Creative,01-Apr-18
748363,Default Creative,01-Apr-18
348032,Default Creative,01-Apr-18
410191,Default Creative,01-Apr-18
521208,Default Creative,01-Apr-18
629986,Default Creative,01-Apr-18
632858,Default Creative,01-Apr-18
664860,Default Creative,01-Apr-18
792849,Default Creative,01-Apr-18
545541,Default Creative,01-Apr-18
283224,Default Creative,01-Apr-18
387816,Default Creative,01-Apr-18
407379,Default Creative,01-Apr-18
156246,Default Creative,01-Apr-18
451435,Default Creative,01-Apr-18
478007,Default Creative,01-Apr-18
611220,Default Creative,01-Apr-18
21177,Default Creative,01-Apr-18
872868,Default Creative,01-Apr-18
333954,Default Creative,01-Apr-18
798999,Default Creative,01-Apr-18
321587,Default Creative,01-Apr-18
5310,Default Creative,01-Apr-18
625230,Default Creative,01-Apr-18
901064,Default Creative,01-Apr-18
356085,Default Creative,01-Apr-18
187057,Default Creative,01-Apr-18
609832,Default Creative,01-Apr-18
911973,Default Creative,01-Apr-18
699025,Default Creative,01-Apr-18
420142,Default Creative,01-Apr-18
102014,Default Creative,01-Apr-18
10960,Default Creative,01-Apr-18
354217,Default Creative,01-Apr-18
226509,Default Creative,01-Apr-18
431032,Default Creative,01-Apr-18
523987,Default Creative,01-Apr-18
466825,Default Creative,01-Apr-18
164792,Default Creative,01-Apr-18
624798,Default Creative,01-Apr-18
623140,Default Creative,01-Apr-18
656594,Default Creative,01-Apr-18
399070,Default Creative,01-Apr-18
789664,Default Creative,01-Apr-18
343899,Default Creative,01-Apr-18
856235,Default Creative,01-Apr-18
231497,Default Creative,01-Apr-18
605045,Default Creative,01-Apr-18
887801,Default Creative,01-Apr-18
815461,Default Creative,01-Apr-18
722271,Default Creative,01-Apr-18
730641,Default Creative,01-Apr-18
963077,Default Creative,01-Apr-18
360412,Default Creative,01-Apr-18
262857,Default Creative,01-Apr-18
786188,Default Creative,01-Apr-18
116292,Default Creative,01-Apr-18
426285,Default Creative,01-Apr-18
72340,Default Creative,01-Apr-18
541953,Default Creative,01-Apr-18
911010,Default Creative,01-Apr-18
131307,Default Creative,01-Apr-18
296289,Default Creative,01-Apr-18
36735,Default Creative,01-Apr-18
944997,Default Creative,01-Apr-18
467615,Default Creative,01-Apr-18
190095,Default Creative,01-Apr-18
78582,Default Creative,01-Apr-18
263192,Default Creative,01-Apr-18
987454,Default Creative,01-Apr-18
174482,Default Creative,01-Apr-18
152956,Default Creative,01-Apr-18
794503,Default Creative,01-Apr-18
741038,Default Creative,01-Apr-18
846706,Default Creative,01-Apr-18
443253,Default Creative,01-Apr-18
965264,Default Creative,01-Apr-18
798402,Default Creative,01-Apr-18
895956,Default Creative,01-Apr-18
128189,Default Creative,01-Apr-18
346717,Default Creative,01-Apr-18
403530,Default Creative,01-Apr-18
206146,Default Creative,01-Apr-18
6491,Default Creative,01-Apr-18
43466,Default Creative,01-Apr-18
283049,Default Creative,01-Apr-18
718008,Default Creative,01-Apr-18
636549,Default Creative,01-Apr-18
355963,Default Creative,01-Apr-18
644537,Default Creative,01-Apr-18
280714,Default Creative,01-Apr-18
895713,Default Creative,01-Apr-18
762374,Default Creative,01-Apr-18
438680,Default Creative,01-Apr-18
644969,Default Creative,01-Apr-18
614336,Default Creative,01-Apr-18
639754,Default Creative,01-Apr-18
100736,Default Creative,01-Apr-18
688044,Default Creative,01-Apr-18
849075,Default Creative,01-Apr-18
614596,Default Creative,01-Apr-18
581873,Default Creative,01-Apr-18
70541,Default Creative,01-Apr-18
931828,Default Creative,01-Apr-18
331181,Default Creative,01-Apr-18
160312,Default Creative,01-Apr-18
232319,Default Creative,01-Apr-18
880663,Default Creative,01-Apr-18
630638,Default Creative,01-Apr-18
360746,Default Creative,01-Apr-18
567542,Default Creative,01-Apr-18
65514,Default Creative,01-Apr-18
257152,Default Creative,01-Apr-18
949277,Default Creative,01-Apr-18
431934,Default Creative,01-Apr-18
171525,Default Creative,01-Apr-18
851989,Default Creative,01-Apr-18
530723,Default Creative,01-Apr-18
577514,Default Creative,01-Apr-18
213512,Default Creative,01-Apr-18
654180,Default Creative,01-Apr-18
690399,Default Creative,01-Apr-18
66176,Default Creative,01-Apr-18
67896,Default Creative,01-Apr-18
276514,Default Creative,01-Apr-18
82986,Default Creative,01-Apr-18
557482,Default Creative,01-Apr-18
770096,Default Creative,01-Apr-18
689094,Default Creative,01-Apr-18
56531,Default Creative,01-Apr-18
161259,Default Creative,01-Apr-18
951960,Default Creative,01-Apr-18
635364,Default Creative,01-Apr-18
961388,Default Creative,01-Apr-18
674361,Default Creative,01-Apr-18
894324,Default Creative,01-Apr-18
74700,Default Creative,01-Apr-18
479489,Default Creative,01-Apr-18
326965,Default Creative,01-Apr-18
57028,Default Creative,01-Apr-18
741961,Default Creative,01-Apr-18
947565,Default Creative,01-Apr-18
757303,Default Creative,01-Apr-18
137690,Default Creative,01-Apr-18
242641,Default Creative,01-Apr-18
787392,Default Creative,01-Apr-18
731358,Default Creative,01-Apr-18
49918,Default Creative,01-Apr-18
289212,Default Creative,01-Apr-18
967244,Default Creative,01-Apr-18
668077,Default Creative,01-Apr-18
220170,Default Creative,01-Apr-18
26520,Default Creative,01-Apr-18
517746,Default Creative,01-Apr-18
113214,Default Creative,01-Apr-18
920238,Default Creative,01-Apr-18
751119,Default Creative,01-Apr-18
810252,Default Creative,01-Apr-18
880556,Default Creative,01-Apr-18
28539,Default Creative,01-Apr-18
310358,Default Creative,01-Apr-18
882436,Default Creative,01-Apr-18
167426,Default Creative,01-Apr-18
549504,Default Creative,01-Apr-18
137900,Default Creative,01-Apr-18
306284,Default Creative,01-Apr-18
738459,Default Creative,01-Apr-18
220379,Default Creative,01-Apr-18
96529,Default Creative,01-Apr-18
690675,Default Creative,01-Apr-18
916287,Default Creative,01-Apr-18
885633,Default Creative,01-Apr-18
915860,Default Creative,01-Apr-18
785999,Default Creative,01-Apr-18
117526,Default Creative,01-Apr-18
297347,Default Creative,01-Apr-18
475710,Default Creative,01-Apr-18
277553,Default Creative,01-Apr-18
573625,Default Creative,01-Apr-18
887419,Default Creative,01-Apr-18
465691,Default Creative,01-Apr-18
872099,Default Creative,01-Apr-18
962934,Default Creative,01-Apr-18
76768,Default Creative,01-Apr-18
829271,Default Creative,01-Apr-18
598198,Default Creative,01-Apr-18
124812,Default Creative,01-Apr-18
442534,Default Creative,01-Apr-18
275628,Default Creative,01-Apr-18
75976,Default Creative,01-Apr-18
986147,Default Creative,01-Apr-18
195831,Default Creative,01-Apr-18
751496,Default Creative,01-Apr-18
97875,Default Creative,01-Apr-18
95005,Default Creative,01-Apr-18
286326,Default Creative,01-Apr-18
254447,Default Creative,01-Apr-18
569051,Default Creative,01-Apr-18
916606,Default Creative,01-Apr-18
272138,Default Creative,01-Apr-18
53572,Default Creative,01-Apr-18
468852,Default Creative,01-Apr-18
302900,Default Creative,01-Apr-18
120335,Default Creative,01-Apr-18
51142,Default Creative,01-Apr-18
200969,Default Creative,01-Apr-18
907686,Default Creative,01-Apr-18
486267,Default Creative,01-Apr-18
301445,Default Creative,01-Apr-18
44690,Default Creative,01-Apr-18
298915,Default Creative,01-Apr-18
576568,Default Creative,01-Apr-18
742801,Default Creative,01-Apr-18
742535,Default Creative,01-Apr-18
824947,Default Creative,01-Apr-18
986966,Default Creative,01-Apr-18
446056,Default Creative,01-Apr-18
982117,Default Creative,01-Apr-18
304087,Default Creative,01-Apr-18
691833,Default Creative,01-Apr-18
678816,Default Creative,01-Apr-18
415390,Default Creative,01-Apr-18
654310,Default Creative,01-Apr-18
766929,Default Creative,01-Apr-18
318430,Default Creative,01-Apr-18
248669,Default Creative,01-Apr-18
780060,Default Creative,01-Apr-18
546789,Default Creative,01-Apr-18
268448,Default Creative,01-Apr-18
503022,Default Creative,01-Apr-18
182403,Default Creative,01-Apr-18
816277,Default Creative,01-Apr-18
146970,Default Creative,01-Apr-18
364164,Default Creative,01-Apr-18
587589,Default Creative,01-Apr-18
34471,Default Creative,01-Apr-18
396672,Default Creative,01-Apr-18
649134,Default Creative,01-Apr-18
17689,Default Creative,01-Apr-18
239313,Default Creative,01-Apr-18
506571,Default Creative,01-Apr-18
361225,Default Creative,01-Apr-18
292463,Default Creative,01-Apr-18
49334,Default Creative,01-Apr-18
441261,Default Creative,01-Apr-18
274912,Default Creative,01-Apr-18
924531,Default Creative,01-Apr-18
105556,Default Creative,01-Apr-18
754217,Default Creative,01-Apr-18
283242,Default Creative,01-Apr-18
832787,Default Creative,01-Apr-18
145599,Default Creative,01-Apr-18
727185,Default Creative,01-Apr-18
952231,Default Creative,01-Apr-18
526966,Default Creative,01-Apr-18
298909,Default Creative,01-Apr-18
28978,Default Creative,01-Apr-18
396435,Default Creative,01-Apr-18
827973,Default Creative,01-Apr-18
745029,Default Creative,01-Apr-18
946436,Default Creative,01-Apr-18
973170,Default Creative,01-Apr-18
475471,Default Creative,01-Apr-18
538076,Default Creative,01-Apr-18
556543,Default Creative,01-Apr-18
676674,Default Creative,01-Apr-18
726917,Default Creative,01-Apr-18
578257,Default Creative,01-Apr-18
379630,Default Creative,01-Apr-18
160244,Default Creative,01-Apr-18
253671,Default Creative,01-Apr-18
702186,Default Creative,01-Apr-18
985013,Default Creative,01-Apr-18
543448,Default Creative,01-Apr-18
330558,Default Creative,01-Apr-18
286884,Default Creative,01-Apr-18
383168,Default Creative,01-Apr-18
385278,Default Creative,01-Apr-18
106553,Default Creative,01-Apr-18
831064,Default Creative,01-Apr-18
578664,Default Creative,01-Apr-18
303851,Default Creative,01-Apr-18
207405,Default Creative,01-Apr-18
672555,Default Creative,01-Apr-18
882977,Default Creative,01-Apr-18
912756,Default Creative,01-Apr-18
540340,Default Creative,01-Apr-18
204794,Default Creative,01-Apr-18
73415,Default Creative,01-Apr-18
112178,Default Creative,01-Apr-18
564880,Default Creative,01-Apr-18
158777,Default Creative,01-Apr-18
645254,Default Creative,01-Apr-18
923497,Default Creative,01-Apr-18
868789,Default Creative,01-Apr-18
349848,Default Creative,01-Apr-18
877621,Default Creative,01-Apr-18
354123,Default Creative,01-Apr-18
989210,Default Creative,01-Apr-18
253584,Default Creative,01-Apr-18
822917,Default Creative,01-Apr-18
282505,Default Creative,01-Apr-18
235561,Default Creative,01-Apr-18
746713,Default Creative,01-Apr-18
29855,Default Creative,01-Apr-18
190686,Default Creative,01-Apr-18
692075,Default Creative,01-Apr-18
410042,Default Creative,01-Apr-18
956022,Default Creative,01-Apr-18
336559,Default Creative,01-Apr-18
498004,Default Creative,01-Apr-18
474884,Default Creative,01-Apr-18
639639,Default Creative,01-Apr-18
18878,Default Creative,01-Apr-18
747343,Default Creative,01-Apr-18
588202,Default Creative,01-Apr-18
663161,Default Creative,01-Apr-18
115125,Default Creative,01-Apr-18
426482,Default Creative,01-Apr-18
138618,Default Creative,01-Apr-18
113389,Default Creative,01-Apr-18
248074,Default Creative,01-Apr-18
890392,Default Creative,01-Apr-18
131341,Default Creative,01-Apr-18
888534,Default Creative,01-Apr-18
904722,Default Creative,01-Apr-18
580340,Default Creative,01-Apr-18
160213,Default Creative,01-Apr-18
250148,Default Creative,01-Apr-18
911088,Default Creative,01-Apr-18
687195,Default Creative,01-Apr-18
816727,Default Creative,01-Apr-18
113196,Default Creative,01-Apr-18
977636,Default Creative,01-Apr-18
15909,Default Creative,01-Apr-18
181944,Default Creative,01-Apr-18
332171,Default Creative,01-Apr-18
652218,Default Creative,01-Apr-18
422516,Default Creative,01-Apr-18
927425,Default Creative,01-Apr-18
376343,Default Creative,01-Apr-18
798668,Default Creative,01-Apr-18
886974,Default Creative,01-Apr-18
88853,Default Creative,01-Apr-18
679280,Default Creative,01-Apr-18
410278,Default Creative,01-Apr-18
228625,Default Creative,01-Apr-18
900064,Default Creative,01-Apr-18
536573,Default Creative,01-Apr-18
110930,Default Creative,01-Apr-18
499997,Default Creative,01-Apr-18
916575,Default Creative,01-Apr-18
767748,Default Creative,01-Apr-18
90915,Default Creative,01-Apr-18
832795,Default Creative,01-Apr-18
698013,Default Creative,01-Apr-18
876561,Default Creative,01-Apr-18
721222,Default Creative,01-Apr-18
639674,Default Creative,01-Apr-18
729718,Default Creative,01-Apr-18
237290,Default Creative,01-Apr-18
155659,Default Creative,01-Apr-18
670343,Default Creative,01-Apr-18
911990,Default Creative,01-Apr-18
863730,Default Creative,01-Apr-18
400498,Default Creative,01-Apr-18
673133,Default Creative,01-Apr-18
647392,Default Creative,01-Apr-18
232031,Default Creative,01-Apr-18
609318,Default Creative,01-Apr-18
500799,Default Creative,01-Apr-18
698759,Default Creative,01-Apr-18
899480,Default Creative,01-Apr-18
560806,Default Creative,01-Apr-18
955616,Default Creative,01-Apr-18
745021,Default Creative,01-Apr-18
604274,Default Creative,01-Apr-18
365301,Default Creative,01-Apr-18
263883,Default Creative,01-Apr-18
70391,Default Creative,01-Apr-18
748676,Default Creative,01-Apr-18
808298,Default Creative,01-Apr-18
858213,Default Creative,01-Apr-18
638165,Default Creative,01-Apr-18
619119,Default Creative,01-Apr-18
338383,Default Creative,01-Apr-18
503768,Default Creative,01-Apr-18
158577,Default Creative,01-Apr-18
896684,Default Creative,01-Apr-18
370299,Default Creative,01-Apr-18
89346,Default Creative,01-Apr-18
612262,Default Creative,01-Apr-18
586455,Default Creative,01-Apr-18
587055,Default Creative,01-Apr-18
162057,Default Creative,01-Apr-18
426530,Default Creative,01-Apr-18
526169,Default Creative,01-Apr-18
280408,Default Creative,01-Apr-18
989827,Default Creative,01-Apr-18
201989,Default Creative,01-Apr-18
383274,Default Creative,01-Apr-18
147467,Default Creative,01-Apr-18
60078,Default Creative,01-Apr-18
463149,Default Creative,01-Apr-18
27883,Default Creative,01-Apr-18
793530,Default Creative,01-Apr-18
522709,Default Creative,01-Apr-18
545089,Default Creative,01-Apr-18
439125,Default Creative,01-Apr-18
860560,Default Creative,01-Apr-18
287421,Default Creative,01-Apr-18
588446,Default Creative,01-Apr-18
406710,Default Creative,01-Apr-18
584549,Default Creative,01-Apr-18
925385,Default Creative,01-Apr-18
235726,Default Creative,01-Apr-18
412978,Default Creative,01-Apr-18
208828,Default Creative,01-Apr-18
553804,Default Creative,01-Apr-18
850296,Default Creative,01-Apr-18
718246,Default Creative,01-Apr-18
502382,Default Creative,01-Apr-18
201211,Default Creative,01-Apr-18
78954,Default Creative,01-Apr-18
217670,Default Creative,01-Apr-18
314856,Default Creative,01-Apr-18
505218,Default Creative,01-Apr-18
984814,Default Creative,01-Apr-18
156545,Default Creative,01-Apr-18
955313,Default Creative,01-Apr-18
438201,Default Creative,01-Apr-18
185734,Default Creative,01-Apr-18
73926,Default Creative,01-Apr-18
922921,Default Creative,01-Apr-18
271999,Default Creative,01-Apr-18
147497,Default Creative,01-Apr-18
902158,Default Creative,01-Apr-18
798654,Default Creative,01-Apr-18
622057,Default Creative,01-Apr-18
729019,Default Creative,01-Apr-18
114532,Default Creative,01-Apr-18
161291,Default Creative,01-Apr-18
395606,Default Creative,01-Apr-18
623295,Default Creative,01-Apr-18
895736,Default Creative,01-Apr-18
632398,Default Creative,01-Apr-18
996335,Default Creative,01-Apr-18
852024,Default Creative,01-Apr-18
315003,Default Creative,01-Apr-18
286394,Default Creative,01-Apr-18
232714,Default Creative,01-Apr-18
564321,Default Creative,01-Apr-18
485544,Default Creative,01-Apr-18
999818,Default Creative,01-Apr-18
400026,Default Creative,01-Apr-18
378710,Default Creative,01-Apr-18
575521,Default Creative,01-Apr-18
975201,Default Creative,01-Apr-18
235910,Default Creative,01-Apr-18
160058,Default Creative,01-Apr-18
212434,Default Creative,01-Apr-18
350734,Default Creative,01-Apr-18
293263,Default Creative,01-Apr-18
913921,Default Creative,01-Apr-18
675483,Default Creative,01-Apr-18
751152,Default Creative,01-Apr-18
88929,Default Creative,01-Apr-18
534790,Default Creative,01-Apr-18
547321,Default Creative,01-Apr-18
652837,Default Creative,01-Apr-18
836113,Default Creative,01-Apr-18
957065,Default Creative,01-Apr-18
661230,Default Creative,01-Apr-18
864102,Default Creative,01-Apr-18
268351,Default Creative,01-Apr-18
859792,Default Creative,01-Apr-18
542972,Default Creative,01-Apr-18
317303,Default Creative,01-Apr-18
28494,Default Creative,01-Apr-18
646048,Default Creative,01-Apr-18
341453,Default Creative,01-Apr-18
972550,Default Creative,01-Apr-18
279159,Default Creative,01-Apr-18
767789,Default Creative,01-Apr-18
493247,Default Creative,01-Apr-18
852317,Default Creative,01-Apr-18
433239,Default Creative,01-Apr-18
560786,Default Creative,01-Apr-18
230234,Default Creative,01-Apr-18
544743,Default Creative,01-Apr-18
638571,Default Creative,01-Apr-18
633412,Default Creative,01-Apr-18
369533,Default Creative,01-Apr-18
958543,Default Creative,01-Apr-18
394276,Default Creative,01-Apr-18
